record_id,source_table,webcam_id,image_url,llm_quality,llm_is_sunset,llm_is_sunrise,llm_confidence,llm_has_clouds,llm_color_palette,llm_obstruction,llm_time_of_day,llm_sky_coverage,llm_rating_explanation,llm_model,llm_provider,rated_at,human_calculated_rating,human_rating_count
3502,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/20661581338.jpg,0.0,False,False,1.0,False,no sky visible,,day,none,"No sky or sunset visible, image shows only red rock formations with geological striations during daytime.",claude-sonnet-4-5,anthropic,2026-05-13T05:32:37.967299+00:00,,0
3503,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/50418026116.jpg,0.72,True,False,0.85,False,warm golden orange and soft pink tones,,golden_hour,partial,"Beautiful golden hour light illuminating the stone building with warm orange tones and soft pink sky, though lacking dramatic clouds for higher impact.",claude-sonnet-4-5,anthropic,2026-05-13T05:32:46.860357+00:00,,0
3504,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/11930936695.jpg,0.0,False,False,1.0,False,not visible,,day,none,"This is a portrait photo with no sky visible, showing a person in front of desert landscaping with cacti.",claude-sonnet-4-5,anthropic,2026-05-13T05:32:54.480193+00:00,,0
3505,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/24729908821.jpg,0.78,True,True,0.85,True,"warm golden browns, soft pinks, muted oranges with blue-gray fog",fog,golden_hour,partial,"Beautiful golden light illuminating volcanic peaks with dramatic fog layer and warm sunrise colors, though sky coverage is limited by terrain.",claude-sonnet-4-5,anthropic,2026-05-13T05:33:03.695760+00:00,,0
3506,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/25951013603.jpg,0.0,False,False,0.95,True,gray and white storm clouds with patches of blue sky,,day,full,"No sunset or sunrise colors present, only dramatic storm clouds during daytime with no warm golden or pink hues.",claude-sonnet-4-5,anthropic,2026-05-13T05:33:12.969036+00:00,,0
3507,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/43574033051.jpg,0.72,True,True,0.75,False,"golden yellow, warm amber, soft pink highlights",,golden_hour,partial,"Beautiful golden hour light illuminating wildflowers with warm amber tones and soft atmospheric glow, though sky detail is limited.",claude-sonnet-4-5,anthropic,2026-05-13T05:33:22.594761+00:00,,0
3508,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49745181107.jpg,0.88,True,False,0.92,True,"Deep blues, vibrant oranges, golden yellows, and soft pinks",,golden_hour,full,"Spectacular sunset with dramatic cloud formations illuminated in rich orange and pink hues across the entire sky, creating stunning texture and depth.",claude-sonnet-4-5,anthropic,2026-05-13T05:33:31.553654+00:00,,0
3509,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/45536292572.jpg,0.72,True,False,0.75,False,warm golden amber and peachy orange tones,,golden_hour,full,"Beautiful golden hour light with warm amber tones illuminating layered mountain ridges, though lacking dramatic clouds for higher impact.",claude-sonnet-4-5,anthropic,2026-05-13T05:33:39.591201+00:00,,0
3510,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/13328619805.jpg,0.65,True,False,0.75,False,"Golden amber transitioning to deep blue, warm orange glow near horizon",,golden_hour,full,"Clear golden hour light with warm amber tones and smooth gradient to blue, but lacks dramatic clouds or intense color saturation.",claude-sonnet-4-5,anthropic,2026-05-13T05:33:49.858855+00:00,,0
3511,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/6846244792.jpg,0.78,True,False,0.85,True,"golden orange, amber, warm yellows with darker orange tones",,golden_hour,full,Vivid golden-orange sky with dramatic cloud formations and beautiful sun reflection on calm water creating a striking composition.,claude-sonnet-4-5,anthropic,2026-05-13T05:33:57.818834+00:00,,0
3512,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/6402318297.jpg,0.72,True,False,0.75,False,golden orange and amber with warm yellow tones,,golden_hour,partial,"Strong golden sunlight streaming through forest trees creates a warm, atmospheric scene with vivid orange and amber tones, though sky view is limited by dense canopy.",claude-sonnet-4-5,anthropic,2026-05-13T05:34:07.344105+00:00,,0
3513,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/3098349894.jpg,0.0,False,False,1.0,False,blue and yellow watercolor art,,unclear,none,"This is a watercolor painting of a stylized creature, not a webcam image of a sunset or sunrise.",claude-sonnet-4-5,anthropic,2026-05-13T05:34:15.713034+00:00,,0
3514,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23341943406.jpg,0.72,True,False,0.85,True,warm golden orange with peachy tones,,golden_hour,full,"Vivid golden-orange sky with a bright sun and subtle cloud layers creating a warm, atmospheric scene along the open road.",claude-sonnet-4-5,anthropic,2026-05-13T05:34:24.648595+00:00,,0
3515,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/33351790346.jpg,0.72,True,True,0.75,True,"soft pink, peach, and lavender with blue undertones",,golden_hour,full,"Pastel pink and peach clouds spread across the sky with warm golden light illuminating the dramatic karst formations, creating a serene and colorful scene.",claude-sonnet-4-5,anthropic,2026-05-13T05:34:32.634843+00:00,,0
3516,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/54376631628.jpg,0.0,False,False,1.0,False,not visible,building,night,none,No sky visible in this nighttime image of a traditional Japanese building entrance.,claude-sonnet-4-5,anthropic,2026-05-13T05:34:41.341517+00:00,,0
3517,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23264517212.jpg,0.78,True,False,0.85,True,"warm orange, golden yellow, soft pink, and blue-gray",,golden_hour,full,Vivid golden and orange hues stretch across the horizon with dramatic wispy clouds and beautiful reflection on the calm water.,claude-sonnet-4-5,anthropic,2026-05-13T05:34:50.145309+00:00,,0
3518,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/47702732052.jpg,0.0,False,False,1.0,False,blurred green and gray tones,,day,none,No sunset or sunrise visible; image shows a small bird on branches during daytime with completely blurred background.,claude-sonnet-4-5,anthropic,2026-05-13T05:34:59.158709+00:00,,0
3519,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/26059746048.jpg,0.55,True,True,0.75,True,soft golden yellow and peachy orange with muted beige tones,,golden_hour,mostly,Gentle golden light with soft clouds creates a pleasant but not dramatic sunrise scene with moderate color saturation.,claude-sonnet-4-5,anthropic,2026-05-13T05:35:07.553909+00:00,,0
3521,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/22631024662.jpg,0.72,True,False,0.85,True,"Orange, peach, and golden yellows beneath dramatic gray-blue storm clouds",,golden_hour,full,Vivid golden-orange horizon with dramatic layered storm clouds creating strong contrast and depth across the entire sky.,claude-sonnet-4-5,anthropic,2026-05-13T05:35:27.744447+00:00,,0
3522,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52081131312.jpg,0.72,True,False,0.85,False,warm golden orange transitioning to peachy amber tones,,golden_hour,full,"Rich golden-orange gradient fills the entire sky with warm, vivid colors and an airplane silhouette adding dramatic interest.",claude-sonnet-4-5,anthropic,2026-05-13T05:35:36.531960+00:00,,0
3523,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/43935404695.jpg,0.0,False,False,1.0,False,"neutral gray-green, overcast",,day,none,No sunset or sunrise visible; image shows a forest floor with fallen log during overcast daytime conditions with no sky visible.,claude-sonnet-4-5,anthropic,2026-05-13T05:35:45.431496+00:00,,0
3524,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/29342095472.jpg,0.55,True,False,0.75,False,warm golden orange and yellow tones,,golden_hour,partial,"Decent golden hour light with warm orange glow visible through fence, but limited sky coverage and no dramatic clouds or vivid colors.",claude-sonnet-4-5,anthropic,2026-05-13T05:35:54.268422+00:00,,0
3525,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/16116292521.jpg,0.72,True,False,0.85,True,Deep purple and blue with pink and orange horizon bands,,blue_hour,full,"Vivid twilight colors with dramatic purple-blue sky transitioning to warm pink-orange near the horizon, enhanced by layered clouds.",claude-sonnet-4-5,anthropic,2026-05-13T05:36:02.646388+00:00,,0
3526,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/16051660198.jpg,0.72,True,False,0.85,False,gradient from blue to golden yellow and peach,,golden_hour,full,Clear golden hour sky with warm yellow-peach gradient and silhouetted palm trees creating a classic tropical sunset scene.,claude-sonnet-4-5,anthropic,2026-05-13T05:36:11.041816+00:00,,0
3527,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/54188285836.jpg,0.72,True,False,0.85,False,soft pink and purple gradient with hints of blue,,twilight,partial,Vivid pink and purple twilight sky with smooth color gradients creating an attractive evening atmosphere.,claude-sonnet-4-5,anthropic,2026-05-13T05:36:19.387455+00:00,,0
3528,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/22558072679.jpg,0.82,True,False,0.85,True,"Pink, purple, blue, and orange gradient with warm yellow near horizon",,twilight,full,"Dramatic twilight sky with rich pink and purple hues blending into warm orange at the horizon, creating a stunning silhouette composition with the tree.",claude-sonnet-4-5,anthropic,2026-05-13T05:36:31.111641+00:00,,0
3529,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/22616832639.jpg,0.72,True,False,0.85,True,"warm orange, peach, and soft purple-gray tones",,golden_hour,full,Vivid golden-orange light illuminates the hay bales and sky with dramatic clouds creating depth and color variation.,claude-sonnet-4-5,anthropic,2026-05-13T05:36:41.556697+00:00,,0
3531,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/31410885154.jpg,0.72,True,False,0.85,True,"golden orange, soft blue, gray clouds with warm highlights",,golden_hour,full,Vivid golden and orange hues illuminate dramatic clouds across the entire sky with good color saturation and atmospheric depth.,claude-sonnet-4-5,anthropic,2026-05-13T05:37:02.244466+00:00,,0
3532,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23982396636.jpg,0.82,True,False,0.85,True,"golden orange, soft pink, pale blue, warm amber",,golden_hour,full,"Stunning golden and orange hues with layered clouds creating depth, perfectly reflected in calm water with silhouetted boats adding composition.",claude-sonnet-4-5,anthropic,2026-05-13T05:37:11.355327+00:00,,0
3533,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49702710677.jpg,0.72,True,False,0.85,True,"golden orange, warm yellow, soft blue-gray",,golden_hour,full,"Vivid golden sun with warm orange and yellow hues spreading across wispy clouds, creating a dramatic silhouette of the London skyline including The Shard.",claude-sonnet-4-5,anthropic,2026-05-13T05:37:20.635807+00:00,,0
3534,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/5456364596.jpg,0.0,False,False,1.0,False,black night sky,,night,full,"This is a nighttime scene with no sunset or sunrise visible, only illuminated buildings and pool reflections.",claude-sonnet-4-5,anthropic,2026-05-13T05:37:33.678357+00:00,,0
3535,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51786172693.jpg,0.45,True,False,0.7,False,Deep blue with warm golden highlights on the deer,,blue_hour,partial,"Blue hour lighting with minimal sky visible and subtle warm tones, but most of frame is occupied by foreground subjects and vegetation.",claude-sonnet-4-5,anthropic,2026-05-13T05:37:42.825114+00:00,,0
3536,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/37583382760.jpg,0.65,True,False,0.85,True,"pink, orange, and yellow with blue-gray clouds",,twilight,mostly,"Pleasant sunset with warm pink and orange hues visible through clouds, though colors are somewhat muted and concentrated in a limited area of the horizon.",claude-sonnet-4-5,anthropic,2026-05-13T05:37:53.544996+00:00,,0
3537,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/25942463548.jpg,0.78,True,False,0.85,True,Rich golden orange and amber tones with warm yellow highlights,,golden_hour,full,Vibrant golden-orange sky with dramatic reflections on calm water and subtle cloud formations creating depth and warmth throughout the scene.,claude-sonnet-4-5,anthropic,2026-05-13T05:38:05.566560+00:00,,0
